latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,cluster
-8.27445,123.51378,336.25,0.43,0.46,2024-05-12,538,N,VIIRS,n,2,305.17,13.84,D,1,0
-8.27037,123.5124,342.72,0.43,0.46,2024-05-12,538,N,VIIRS,n,2,308.88,13.84,D,1,0
-8.27121,123.50747,349.22,0.43,0.46,2024-05-12,538,N,VIIRS,n,2,316.84,28.39,D,1,0
-8.27189,123.50353,356.62,0.43,0.46,2024-05-12,538,N,VIIRS,n,2,307.36,28.39,D,1,0
-8.45636,118.52937,330.52,0.39,0.36,2024-05-12,538,N,VIIRS,n,2,301.53,1.68,D,0,0
-2.5809,121.37887,339.5,0.57,0.43,2024-05-12,540,N,VIIRS,n,2,290.71,12.44,D,2,1
-2.57693,121.37816,331.64,0.57,0.43,2024-05-12,540,N,VIIRS,n,2,288.12,8.48,D,2,1
2.78303,125.40279,311.61,0.47,0.48,2024-05-12,1640,N,VIIRS,n,2,286.12,1.2,N,1,2
1.49475,127.63002,295.16,0.5,0.41,2024-05-12,1640,N,VIIRS,n,2,269.15,0.63,N,1,2
1.49403,127.63457,296.63,0.5,0.41,2024-05-12,1640,N,VIIRS,n,2,271.07,0.7,N,1,2
-3.86917,122.39484,300.7,0.6,0.53,2024-05-12,1642,N,VIIRS,n,2,280.87,1.15,N,2,1
-3.87096,122.40566,303.57,0.6,0.53,2024-05-12,1642,N,VIIRS,n,2,278.9,1.01,N,2,1
-8.26828,123.49852,303.61,0.43,0.46,2024-05-12,1643,N,VIIRS,n,2,289.63,3.75,N,1,0
-8.26918,123.50385,310.58,0.43,0.46,2024-05-12,1643,N,VIIRS,n,2,290.21,13.3,N,1,0
-8.27248,123.49767,338.34,0.43,0.46,2024-05-12,1643,N,VIIRS,n,2,292.04,3.75,N,1,0
-8.27335,123.50289,352.89,0.43,0.46,2024-05-12,1643,N,VIIRS,n,2,305.2,13.3,N,1,0
-8.274,123.50672,302.22,0.43,0.46,2024-05-12,1643,N,VIIRS,n,2,289.04,13.3,N,1,0
-8.27379,123.50584,355.19,0.39,0.36,2024-05-13,519,N,VIIRS,n,2,310.31,14.03,D,1,0
-8.27099,123.50179,343.51,0.39,0.36,2024-05-13,519,N,VIIRS,n,2,289.72,5.18,D,1,0
-4.38481,120.32116,332.19,0.4,0.37,2024-05-13,520,N,VIIRS,n,2,298.45,2.45,D,0,1
-4.0856,119.80275,338.83,0.41,0.37,2024-05-13,520,N,VIIRS,n,2,299.69,4.18,D,0,1
-3.70188,119.52417,333.1,0.42,0.37,2024-05-13,521,N,VIIRS,n,2,297.23,3.04,D,0,1
-2.56029,121.54778,334.57,0.38,0.36,2024-05-13,521,N,VIIRS,n,2,291.96,2.13,D,0,1
-2.57874,121.38126,337.1,0.38,0.36,2024-05-13,521,N,VIIRS,n,2,292.29,23.02,D,2,1
-2.57925,121.37785,340.66,0.38,0.36,2024-05-13,521,N,VIIRS,n,2,300.26,23.02,D,2,1
-2.57543,121.38075,348.73,0.38,0.36,2024-05-13,521,N,VIIRS,n,2,288.76,23.02,D,2,1
-2.00659,121.43308,328.41,0.38,0.36,2024-05-13,521,N,VIIRS,n,2,283.87,3.32,D,0,1
-2.00327,121.43256,333.35,0.38,0.36,2024-05-13,521,N,VIIRS,n,2,282.13,4.92,D,0,1
-1.87465,120.80871,335.53,0.39,0.36,2024-05-13,521,N,VIIRS,n,2,291.03,3.97,D,0,1
-1.75497,120.79391,333.06,0.39,0.36,2024-05-13,521,N,VIIRS,n,2,292.09,5.57,D,0,1
1.49466,127.63902,327.84,0.55,0.51,2024-05-13,522,N,VIIRS,n,2,277.88,7.01,D,1,2
0.86092,123.337,332.62,0.45,0.39,2024-05-13,522,N,VIIRS,n,2,294.32,2.57,D,0,1
1.59261,118.10992,340.72,0.43,0.38,2024-05-13,522,N,VIIRS,n,2,295.03,4.98,D,0,1
0.48366,127.98982,311.65,0.61,0.54,2024-05-13,1621,N,VIIRS,n,2,276.98,4.13,N,2,2
0.48192,128.00114,301.55,0.61,0.54,2024-05-13,1621,N,VIIRS,n,2,272.36,3.05,N,2,2
-1.45687,127.43595,302.91,0.62,0.54,2024-05-13,1622,N,VIIRS,n,2,265.84,1.32,N,2,2
-2.57091,121.3738,299.05,0.77,0.77,2024-05-13,1623,N,VIIRS,n,2,282.57,8.41,N,2,1
-2.57804,121.37225,367.0,0.77,0.77,2024-05-13,1623,N,VIIRS,h,2,283.02,8.41,N,2,1
-2.57913,121.37868,309.76,0.76,0.77,2024-05-13,1623,N,VIIRS,n,2,282.28,8.41,N,2,1
-2.82709,122.17133,321.16,0.67,0.74,2024-05-13,1623,N,VIIRS,n,2,286.07,5.89,N,0,1
-2.87421,122.15844,303.31,0.67,0.74,2024-05-13,1623,N,VIIRS,n,2,283.71,1.17,N,2,1
-2.84685,122.16359,303.8,0.67,0.74,2024-05-13,1623,N,VIIRS,n,2,285.03,2.32,N,0,1
-2.87335,122.15385,303.92,0.67,0.74,2024-05-13,1623,N,VIIRS,n,2,285.24,2.42,N,0,1
-2.87432,122.15945,304.08,0.67,0.74,2024-05-13,1623,N,VIIRS,n,2,285.62,2.95,N,2,1
-3.86793,122.39803,309.86,0.62,0.72,2024-05-13,1623,N,VIIRS,n,2,286.7,3.87,N,2,1
-3.86891,122.40381,306.27,0.62,0.72,2024-05-13,1623,N,VIIRS,n,2,286.44,2.46,N,2,1
-3.87036,122.39071,304.97,0.62,0.72,2024-05-13,1623,N,VIIRS,n,2,284.43,2.33,N,2,1
-3.87137,122.39639,310.98,0.62,0.72,2024-05-13,1623,N,VIIRS,n,2,284.84,2.03,N,2,1
-3.87238,122.40214,305.99,0.62,0.72,2024-05-13,1623,N,VIIRS,n,2,285.06,2.03,N,2,1
-8.26752,123.49893,315.29,0.44,0.63,2024-05-13,1624,N,VIIRS,n,2,286.48,0.79,N,1,0
-8.27319,123.49717,341.67,0.44,0.63,2024-05-13,1624,N,VIIRS,n,2,290.68,5.2,N,1,0
-8.27115,123.48609,305.06,0.45,0.63,2024-05-13,1624,N,VIIRS,n,2,287.47,3.55,N,0,0
-2.58061,121.3714,305.96,0.54,0.68,2024-05-13,1803,N,VIIRS,n,2,277.01,1.96,N,2,1
-2.58138,121.37672,318.89,0.54,0.68,2024-05-13,1803,N,VIIRS,n,2,277.57,1.82,N,2,1
-2.82915,122.16003,302.74,0.61,0.71,2024-05-13,1803,N,VIIRS,n,2,285.75,2.48,N,2,1
-2.83568,122.15862,300.95,0.61,0.71,2024-05-13,1803,N,VIIRS,n,2,285.83,3.11,N,2,1
-2.87368,122.15351,300.95,0.61,0.71,2024-05-13,1803,N,VIIRS,n,2,284.92,2.56,N,0,1
-2.87461,122.15975,307.57,0.61,0.71,2024-05-13,1803,N,VIIRS,n,2,285.44,1.98,N,2,1
-2.88207,122.16453,300.6,0.61,0.71,2024-05-13,1803,N,VIIRS,n,2,284.29,1.98,N,0,1
-3.87131,122.38927,305.61,0.65,0.73,2024-05-13,1803,N,VIIRS,n,2,287.06,2.95,N,2,1
-3.87219,122.39536,309.87,0.65,0.73,2024-05-13,1803,N,VIIRS,n,2,287.3,3.01,N,2,1
-3.87307,122.40141,313.02,0.65,0.73,2024-05-13,1803,N,VIIRS,n,2,287.22,3.01,N,2,1
-3.87394,122.40747,309.06,0.65,0.73,2024-05-13,1803,N,VIIRS,n,2,286.81,2.34,N,2,1
-3.90287,122.41561,309.23,0.66,0.73,2024-05-13,1803,N,VIIRS,n,2,284.05,2.05,N,2,1
-3.90468,122.41565,308.25,0.66,0.73,2024-05-13,1803,N,VIIRS,n,2,282.23,2.44,N,2,1
-3.90553,122.4217,297.74,0.66,0.73,2024-05-13,1803,N,VIIRS,n,2,281.69,1.11,N,2,1
-8.27479,123.50516,347.74,0.5,0.41,2024-05-14,500,N,VIIRS,n,2,310.36,20.96,D,1,0
-8.27098,123.50496,351.95,0.5,0.41,2024-05-14,500,N,VIIRS,n,2,300.27,20.96,D,1,0
-8.32221,118.20894,329.19,0.37,0.58,2024-05-14,500,N,VIIRS,l,2,301.74,2.86,D,0,0
-5.14734,119.53906,333.47,0.54,0.51,2024-05-14,501,N,VIIRS,n,2,298.64,3.27,D,0,1
-3.07955,118.84438,329.6,0.56,0.51,2024-05-14,502,N,VIIRS,n,2,290.09,4.08,D,0,1
-3.08008,118.84096,330.14,0.56,0.51,2024-05-14,502,N,VIIRS,n,2,290.56,4.85,D,0,1
-2.58044,121.37669,332.21,0.56,0.43,2024-05-14,502,N,VIIRS,n,2,306.53,68.5,D,2,1
-2.57574,121.38116,329.11,0.56,0.43,2024-05-14,502,N,VIIRS,l,2,299.59,10.49,D,2,1
-2.58225,121.37519,328.27,0.56,0.43,2024-05-14,502,N,VIIRS,l,2,302.97,44.71,D,2,1
-2.57751,121.37966,333.47,0.56,0.43,2024-05-14,502,N,VIIRS,n,2,299.37,21.42,D,2,1
-2.57826,121.3747,339.3,0.56,0.43,2024-05-14,502,N,VIIRS,n,2,298.79,21.42,D,2,1
-2.01025,121.43367,326.79,0.55,0.43,2024-05-14,502,N,VIIRS,l,2,297.6,6.36,D,0,1
-2.00632,121.43315,342.76,0.55,0.43,2024-05-14,502,N,VIIRS,n,2,298.83,7.42,D,0,1
-2.00236,121.43279,336.41,0.55,0.43,2024-05-14,502,N,VIIRS,n,2,298.98,7.42,D,0,1
-1.9984,121.4324,339.65,0.55,0.43,2024-05-14,502,N,VIIRS,n,2,298.64,6.27,D,0,1
-1.15941,121.59667,330.27,0.53,0.42,2024-05-14,502,N,VIIRS,n,2,296.82,5.41,D,0,1
-1.15557,121.59611,332.75,0.53,0.42,2024-05-14,502,N,VIIRS,n,2,295.49,5.42,D,0,1
-1.15747,121.59903,328.49,0.52,0.42,2024-05-14,502,N,VIIRS,n,2,295.84,3.98,D,0,1
-1.15824,121.59409,329.38,0.52,0.42,2024-05-14,502,N,VIIRS,n,2,296.43,3.98,D,0,1
1.12882,127.50767,331.68,0.42,0.38,2024-05-14,503,N,VIIRS,n,2,294.39,6.44,D,0,2
1.12825,127.5039,330.2,0.42,0.38,2024-05-14,503,N,VIIRS,n,2,294.11,3.86,D,0,2
0.52718,122.86849,330.04,0.44,0.38,2024-05-14,503,N,VIIRS,n,2,295.45,2.25,D,0,1
-1.56076,127.42495,305.25,0.65,0.73,2024-05-14,1603,N,VIIRS,n,2,280.87,2.28,N,2,2
-1.56208,127.42566,306.65,0.65,0.73,2024-05-14,1603,N,VIIRS,n,2,280.56,1.16,N,2,2
-8.2682,123.49662,310.89,0.43,0.62,2024-05-14,1746,N,VIIRS,n,2,289.15,0.66,N,1,0
-8.26887,123.50163,314.59,0.43,0.62,2024-05-14,1746,N,VIIRS,n,2,288.57,1.93,N,1,0
-8.26924,123.50438,306.88,0.43,0.62,2024-05-14,1746,N,VIIRS,n,2,287.67,1.08,N,1,0
-8.27468,123.50146,367.0,0.43,0.62,2024-05-14,1746,N,VIIRS,h,2,291.19,9.06,N,1,0
-8.27509,123.50453,348.55,0.43,0.62,2024-05-14,1746,N,VIIRS,n,2,292.28,12.2,N,1,0
-8.27584,123.51006,367.0,0.43,0.62,2024-05-14,1746,N,VIIRS,h,2,293.35,12.2,N,1,0
-8.27396,123.49619,308.29,0.43,0.62,2024-05-14,1746,N,VIIRS,n,2,288.6,1.28,N,0,0
-8.27432,123.49878,311.88,0.43,0.62,2024-05-14,1746,N,VIIRS,n,2,289.04,9.06,N,1,0
-8.27715,123.51963,310.03,0.43,0.62,2024-05-14,1746,N,VIIRS,n,2,288.94,4.33,N,0,0
-8.26961,123.50135,335.98,0.43,0.62,2024-05-14,1746,N,VIIRS,n,2,290.18,4.29,N,1,0
-8.26995,123.504,334.76,0.43,0.62,2024-05-14,1746,N,VIIRS,n,2,290.27,3.77,N,1,0
-8.26896,123.49639,314.39,0.43,0.62,2024-05-14,1746,N,VIIRS,n,2,289.12,1.6,N,1,0
-8.26928,123.49888,306.46,0.43,0.62,2024-05-14,1746,N,VIIRS,n,2,289.51,4.29,N,1,0
-8.27056,123.50885,315.46,0.43,0.62,2024-05-14,1746,N,VIIRS,n,2,289.07,3.77,N,1,0
-8.27544,123.50147,336.15,0.43,0.62,2024-05-14,1746,N,VIIRS,n,2,288.62,4.6,N,1,0
-8.27586,123.50467,342.25,0.43,0.62,2024-05-14,1746,N,VIIRS,n,2,290.12,8.52,N,1,0
-8.27655,123.51009,367.0,0.43,0.62,2024-05-14,1746,N,VIIRS,h,2,291.26,8.52,N,1,0
-8.27509,123.49876,303.7,0.43,0.62,2024-05-14,1746,N,VIIRS,n,2,288.15,4.6,N,1,0
-8.27774,123.51955,315.12,0.43,0.62,2024-05-14,1746,N,VIIRS,n,2,288.92,4.15,N,0,0
-7.68902,131.01656,333.56,0.39,0.36,2024-05-15,441,N,VIIRS,n,2,298.24,2.76,D,0,3
-7.18441,131.95117,341.86,0.38,0.36,2024-05-15,441,N,VIIRS,n,2,297.46,10.48,D,0,3
-8.27521,123.50381,355.96,0.34,0.56,2024-05-15,441,N,VIIRS,n,2,294.15,9.63,D,1,0
-8.2759,123.4987,327.77,0.34,0.56,2024-05-15,441,N,VIIRS,n,2,290.31,5.02,D,0,0
-1.45847,127.44029,325.12,0.46,0.39,2024-05-15,443,N,VIIRS,n,2,292.04,3.92,D,2,2
-1.45912,127.43595,333.06,0.46,0.39,2024-05-15,443,N,VIIRS,n,2,292.99,3.94,D,2,2
1.49532,127.63341,336.37,0.43,0.38,2024-05-15,444,N,VIIRS,n,2,307.41,6.19,D,1,2
2.78113,125.40592,304.05,0.57,0.43,2024-05-15,1724,N,VIIRS,n,2,278.5,0.69,N,1,2
-1.45633,127.43595,331.55,0.6,0.53,2024-05-15,1725,N,VIIRS,n,2,287.46,4.0,N,2,2
-1.46118,127.43495,310.88,0.6,0.53,2024-05-15,1725,N,VIIRS,n,2,286.9,4.0,N,2,2
-1.45787,127.43481,339.87,0.6,0.53,2024-05-15,1725,N,VIIRS,n,2,287.82,7.96,N,2,2
-8.26851,123.50304,297.98,0.41,0.45,2024-05-15,1727,N,VIIRS,n,2,268.94,0.82,N,1,0
-8.26906,123.50683,296.96,0.41,0.45,2024-05-15,1727,N,VIIRS,n,2,268.83,0.57,N,1,0
-8.27221,123.49944,321.48,0.41,0.45,2024-05-15,1727,N,VIIRS,n,2,273.33,7.01,N,1,0
-8.27265,123.50244,367.0,0.41,0.45,2024-05-15,1727,N,VIIRS,h,2,277.07,7.01,N,1,0
-8.27319,123.50612,355.11,0.41,0.45,2024-05-15,1727,N,VIIRS,n,2,277.18,7.27,N,1,0
-8.27385,123.5106,330.37,0.41,0.45,2024-05-15,1727,N,VIIRS,n,2,272.29,7.27,N,1,0
-8.27178,123.49653,308.17,0.41,0.45,2024-05-15,1727,N,VIIRS,n,2,273.16,2.14,N,1,0
-8.27689,123.50253,302.47,0.41,0.45,2024-05-15,1727,N,VIIRS,n,2,273.28,7.01,N,1,0
-8.27744,123.50626,309.09,0.41,0.45,2024-05-15,1727,N,VIIRS,n,2,273.98,7.27,N,1,0
-8.2702,123.50021,321.11,0.41,0.45,2024-05-15,1727,N,VIIRS,n,2,273.45,5.91,N,1,0
-8.27062,123.50317,343.78,0.41,0.45,2024-05-15,1727,N,VIIRS,n,2,274.08,5.91,N,1,0
-8.27115,123.50694,330.94,0.41,0.45,2024-05-15,1727,N,VIIRS,n,2,271.73,4.99,N,1,0
-8.26979,123.49731,305.16,0.41,0.45,2024-05-15,1727,N,VIIRS,n,2,273.01,1.56,N,1,0
-8.27178,123.51148,301.74,0.41,0.45,2024-05-15,1727,N,VIIRS,n,2,271.73,4.99,N,1,0
-8.27482,123.50304,346.17,0.41,0.45,2024-05-15,1727,N,VIIRS,n,2,275.07,5.91,N,1,0
-8.27538,123.507,367.0,0.41,0.45,2024-05-15,1727,N,VIIRS,h,2,278.32,4.99,N,1,0
-8.27439,123.49998,319.06,0.41,0.45,2024-05-15,1727,N,VIIRS,n,2,273.35,5.91,N,1,0
-8.276,123.51151,311.12,0.41,0.45,2024-05-15,1727,N,VIIRS,n,2,272.45,4.99,N,1,0
-8.47346,118.34543,303.44,0.38,0.36,2024-05-15,1727,N,VIIRS,n,2,291.54,0.76,N,0,0
-8.47678,118.34491,314.05,0.38,0.36,2024-05-15,1727,N,VIIRS,n,2,292.03,0.76,N,0,0
-8.27153,123.49971,337.91,0.71,0.75,2024-05-16,423,N,VIIRS,n,2,300.42,10.84,D,1,0
-8.27239,123.50439,337.91,0.71,0.75,2024-05-16,423,N,VIIRS,n,2,303.6,11.4,D,1,0
-8.26674,123.52747,347.54,0.56,0.69,2024-05-16,603,N,VIIRS,n,2,298.12,8.91,D,0,0
0.90531,118.1815,333.72,0.35,0.56,2024-05-16,606,N,VIIRS,n,2,288.07,2.9,D,0,1
2.77968,125.40722,316.41,0.38,0.36,2024-05-16,1705,N,VIIRS,n,2,283.97,1.62,N,1,2
1.69905,127.87738,346.36,0.44,0.39,2024-05-16,1705,N,VIIRS,n,2,291.22,9.51,N,1,2
1.6964,127.87823,299.84,0.44,0.39,2024-05-16,1705,N,VIIRS,n,2,286.03,1.2,N,1,2
1.5168,127.93719,308.17,0.45,0.39,2024-05-16,1705,N,VIIRS,n,2,287.15,0.93,N,0,2
1.49295,127.63416,326.47,0.44,0.38,2024-05-16,1705,N,VIIRS,n,2,294.07,4.21,N,1,2
0.4892,127.97641,307.23,0.46,0.39,2024-05-16,1705,N,VIIRS,n,2,289.25,1.99,N,0,2
0.48354,127.98858,308.52,0.46,0.39,2024-05-16,1705,N,VIIRS,n,2,287.25,1.57,N,2,2
0.48813,127.97769,307.79,0.46,0.39,2024-05-16,1705,N,VIIRS,n,2,289.62,2.27,N,0,2
0.48254,127.98985,311.21,0.46,0.39,2024-05-16,1705,N,VIIRS,n,2,285.77,3.07,N,2,2
-1.45837,127.43812,299.52,0.46,0.39,2024-05-16,1706,N,VIIRS,n,2,243.62,1.26,N,2,2
-1.56096,127.42807,303.51,0.46,0.39,2024-05-16,1706,N,VIIRS,n,2,281.62,0.79,N,2,2
-1.56456,127.42749,302.53,0.46,0.39,2024-05-16,1706,N,VIIRS,n,2,280.96,0.66,N,2,2
-2.57936,121.37572,348.56,0.45,0.39,2024-05-16,1706,N,VIIRS,n,2,246.0,12.42,N,2,1
-2.58291,121.37512,325.76,0.45,0.39,2024-05-16,1706,N,VIIRS,n,2,243.7,5.21,N,0,1
-2.58202,121.3763,347.75,0.45,0.39,2024-05-16,1706,N,VIIRS,n,2,244.4,11.56,N,2,1
-2.82338,122.15892,304.95,0.41,0.37,2024-05-16,1706,N,VIIRS,n,2,274.04,1.32,N,2,1
-2.82922,122.17332,326.98,0.41,0.37,2024-05-16,1706,N,VIIRS,n,2,275.2,1.48,N,2,1
-2.82861,122.16959,299.56,0.41,0.37,2024-05-16,1706,N,VIIRS,n,2,273.72,1.48,N,2,1
-2.83146,122.16534,302.58,0.41,0.37,2024-05-16,1706,N,VIIRS,n,2,277.48,1.21,N,2,1
-2.83266,122.17282,307.48,0.41,0.37,2024-05-16,1706,N,VIIRS,n,2,273.8,2.11,N,2,1
-2.83326,122.17652,295.94,0.41,0.37,2024-05-16,1706,N,VIIRS,n,2,270.54,0.86,N,2,1
-2.83385,122.18021,316.42,0.41,0.37,2024-05-16,1706,N,VIIRS,n,2,271.15,0.86,N,0,1
-2.83431,122.16109,303.34,0.41,0.37,2024-05-16,1706,N,VIIRS,n,2,278.17,1.21,N,2,1
-2.84928,122.1665,300.73,0.41,0.37,2024-05-16,1706,N,VIIRS,n,2,272.72,0.6,N,2,1
-2.86126,122.15322,301.67,0.41,0.37,2024-05-16,1706,N,VIIRS,n,2,276.18,0.84,N,2,1
-2.86471,122.15273,306.4,0.41,0.37,2024-05-16,1706,N,VIIRS,n,2,276.21,1.01,N,2,1
-2.87335,122.16271,325.95,0.41,0.37,2024-05-16,1706,N,VIIRS,n,2,282.57,1.97,N,0,1
-2.87276,122.15903,315.84,0.41,0.37,2024-05-16,1706,N,VIIRS,n,2,281.65,2.46,N,0,1
-2.87737,122.16587,306.56,0.41,0.37,2024-05-16,1706,N,VIIRS,n,2,281.0,1.97,N,2,1
-2.88023,122.16166,298.72,0.41,0.37,2024-05-16,1706,N,VIIRS,n,2,275.18,1.24,N,0,1
-8.26941,123.49551,341.43,0.39,0.36,2024-05-16,1708,N,VIIRS,n,2,293.38,4.41,N,1,0
-8.27047,123.50232,351.35,0.39,0.36,2024-05-16,1708,N,VIIRS,n,2,298.73,4.06,N,1,0
-8.27101,123.50579,325.11,0.39,0.36,2024-05-16,1708,N,VIIRS,n,2,291.92,4.06,N,1,0
-8.26994,123.49893,319.37,0.39,0.36,2024-05-16,1708,N,VIIRS,n,2,294.88,4.41,N,1,0
-8.27381,123.50185,347.7,0.39,0.36,2024-05-16,1708,N,VIIRS,n,2,291.66,10.57,N,1,0
-8.27435,123.50533,349.88,0.39,0.36,2024-05-16,1708,N,VIIRS,n,2,292.69,10.57,N,1,0
-8.27327,123.49844,319.18,0.39,0.36,2024-05-16,1708,N,VIIRS,n,2,291.08,2.51,N,1,0
-8.37846,118.81304,302.82,0.51,0.41,2024-05-16,1708,N,VIIRS,n,2,291.19,0.61,N,0,0
-1.45006,132.39061,332.55,0.59,0.53,2024-05-17,405,N,VIIRS,n,2,294.21,3.74,D,0,2
-8.27102,123.51479,341.61,0.54,0.51,2024-05-17,544,N,VIIRS,n,2,301.25,42.24,D,1,0
-8.27222,123.50788,353.4,0.54,0.51,2024-05-17,544,N,VIIRS,n,2,307.65,42.24,D,1,0
-8.27306,123.50298,343.35,0.54,0.51,2024-05-17,544,N,VIIRS,n,2,298.06,14.72,D,1,0
-8.46919,118.53889,332.14,0.42,0.38,2024-05-17,544,N,VIIRS,n,2,299.01,4.64,D,0,0
-8.49612,118.142,333.19,0.41,0.37,2024-05-17,544,N,VIIRS,n,2,301.43,2.57,D,0,0
-8.45039,118.3878,333.94,0.42,0.37,2024-05-17,544,N,VIIRS,n,2,299.69,3.11,D,0,0
-5.0437,119.52479,339.42,0.51,0.41,2024-05-17,545,N,VIIRS,n,2,291.82,5.7,D,0,1
-3.91312,119.61674,332.31,0.53,0.42,2024-05-17,546,N,VIIRS,n,2,296.11,3.36,D,0,1
-2.83146,122.17657,336.16,0.54,0.51,2024-05-17,546,N,VIIRS,n,2,297.87,6.83,D,2,1
-2.82948,122.17313,346.45,0.54,0.51,2024-05-17,546,N,VIIRS,n,2,297.56,10.81,D,2,1
-2.831,122.16349,329.31,0.54,0.51,2024-05-17,546,N,VIIRS,n,2,298.09,9.04,D,2,1
-2.58171,121.37778,346.8,0.48,0.48,2024-05-17,546,N,VIIRS,n,2,302.07,33.11,D,2,1
-2.57659,121.38142,342.59,0.48,0.48,2024-05-17,546,N,VIIRS,n,2,297.82,13.74,D,2,1
-2.5773,121.37695,344.52,0.48,0.48,2024-05-17,546,N,VIIRS,n,2,294.75,33.11,D,2,1
-1.4564,127.43752,327.08,0.64,0.72,2024-05-17,546,N,VIIRS,n,2,288.53,8.22,D,2,2
-2.39433,119.58114,327.03,0.56,0.43,2024-05-17,546,N,VIIRS,n,2,296.45,3.3,D,0,1
-1.89414,120.81841,340.01,0.45,0.47,2024-05-17,546,N,VIIRS,n,2,292.6,4.96,D,0,1
-0.79709,123.01009,341.4,0.33,0.55,2024-05-17,546,N,VIIRS,n,2,291.5,3.35,D,0,1
2.77938,125.40584,314.35,0.56,0.43,2024-05-17,1646,N,VIIRS,n,2,287.29,2.06,N,1,2
1.69954,127.87707,301.63,0.42,0.37,2024-05-17,1646,N,VIIRS,n,2,270.23,1.39,N,1,2
1.51579,127.93867,302.69,0.41,0.37,2024-05-17,1646,N,VIIRS,n,2,277.61,0.67,N,0,2
-1.45673,127.43806,326.91,0.41,0.37,2024-05-17,1647,N,VIIRS,n,2,287.18,1.82,N,2,2
-1.45614,127.4343,308.49,0.41,0.37,2024-05-17,1647,N,VIIRS,n,2,285.18,1.82,N,2,2
-1.45956,127.43379,304.6,0.41,0.37,2024-05-17,1647,N,VIIRS,n,2,285.8,0.94,N,2,2
-1.46015,127.43755,308.56,0.41,0.37,2024-05-17,1647,N,VIIRS,n,2,286.07,0.94,N,2,2
-1.55939,127.42632,313.61,0.41,0.37,2024-05-17,1647,N,VIIRS,n,2,291.37,1.79,N,2,2
-2.83042,122.17216,330.0,0.5,0.49,2024-05-17,1648,N,VIIRS,n,2,286.92,3.01,N,2,1
-2.82894,122.16281,308.99,0.5,0.49,2024-05-17,1648,N,VIIRS,n,2,287.02,2.96,N,2,1
-2.82968,122.16747,305.94,0.5,0.49,2024-05-17,1648,N,VIIRS,n,2,286.48,3.01,N,2,1
-2.82291,122.15265,303.78,0.5,0.49,2024-05-17,1648,N,VIIRS,n,2,286.38,1.22,N,0,1
-2.82671,122.17536,310.14,0.5,0.49,2024-05-17,1648,N,VIIRS,n,2,285.39,2.31,N,2,1
-2.83127,122.1748,322.39,0.5,0.49,2024-05-17,1648,N,VIIRS,n,2,286.35,3.08,N,2,1
-2.82895,122.1609,305.43,0.5,0.49,2024-05-17,1648,N,VIIRS,n,2,286.91,2.14,N,2,1
-2.82972,122.1655,310.03,0.5,0.49,2024-05-17,1648,N,VIIRS,n,2,286.46,2.14,N,2,1
-2.8305,122.1702,310.22,0.5,0.49,2024-05-17,1648,N,VIIRS,n,2,286.52,3.08,N,2,1
-2.8601,122.15205,304.66,0.5,0.49,2024-05-17,1648,N,VIIRS,n,2,285.57,0.79,N,2,1
-2.86467,122.15144,303.85,0.5,0.49,2024-05-17,1648,N,VIIRS,n,2,285.08,1.12,N,2,1
-2.87065,122.15956,320.45,0.5,0.49,2024-05-17,1648,N,VIIRS,n,2,284.91,2.67,N,0,1
-2.87593,122.16333,316.88,0.5,0.49,2024-05-17,1648,N,VIIRS,n,2,285.14,1.33,N,2,1
-2.87665,122.16774,311.85,0.5,0.49,2024-05-17,1648,N,VIIRS,n,2,284.98,1.33,N,2,1
-2.88047,122.16266,302.67,0.5,0.49,2024-05-17,1648,N,VIIRS,n,2,284.43,1.33,N,2,1
-0.87417,133.19571,329.74,0.54,0.68,2024-05-18,346,N,VIIRS,n,2,290.38,4.48,D,0,2
-8.27521,123.50773,355.99,0.43,0.38,2024-05-18,525,N,VIIRS,n,2,296.39,16.82,D,1,0
-8.27176,123.50684,367.0,0.43,0.38,2024-05-18,525,N,VIIRS,h,2,301.22,16.82,D,1,0
-8.27237,123.50298,351.28,0.43,0.38,2024-05-18,525,N,VIIRS,n,2,312.27,45.1,D,1,0
-8.47439,118.82375,330.09,0.42,0.38,2024-05-18,525,N,VIIRS,n,2,300.03,1.38,D,0,0
-8.33316,118.2138,336.72,0.45,0.39,2024-05-18,526,N,VIIRS,n,2,304.25,3.07,D,0,0
-3.9023,122.42256,331.13,0.43,0.38,2024-05-18,527,N,VIIRS,n,2,300.68,3.83,D,2,1
-3.90289,122.41871,331.36,0.43,0.38,2024-05-18,527,N,VIIRS,n,2,300.98,5.44,D,2,1
-3.87205,122.41006,332.42,0.43,0.38,2024-05-18,527,N,VIIRS,n,2,298.32,3.95,D,2,1
-3.73104,119.56536,333.59,0.39,0.36,2024-05-18,527,N,VIIRS,n,2,293.74,4.13,D,0,1
-3.72614,119.57526,332.47,0.39,0.36,2024-05-18,527,N,VIIRS,n,2,293.51,1.96,D,0,1
-2.87534,122.1637,327.62,0.43,0.38,2024-05-18,527,N,VIIRS,n,2,295.68,3.68,D,2,1
-2.87244,122.15929,337.0,0.43,0.38,2024-05-18,527,N,VIIRS,n,2,295.58,6.79,D,0,1
-2.83103,122.17285,342.76,0.43,0.38,2024-05-18,527,N,VIIRS,n,2,301.25,8.06,D,2,1
